#{"t_start": 1611321499.4353979, "env_id": "Reacher-v2"}
r,l,t
-2.102771,50,2065.863034
-3.591875,50,2065.916367
-6.009758,50,2065.969352
-4.099457,50,2066.022873
-2.241924,50,2066.076276
-5.540412,50,2066.129457
-5.122128,50,2066.184587
-4.489777,50,2066.237717
-4.542549,50,2066.291665
-4.56168,50,2066.345298
-4.024967,50,2066.398622
-4.375446,50,2067.969528
-4.48077,50,2068.023633
-4.257018,50,2068.077198
-3.69086,50,2068.130426
-2.953949,50,2068.185217
-4.771721,50,2068.238901
-4.416434,50,2068.292696
-4.7575,50,2068.34655
-4.522744,50,2068.400752
-3.031279,50,2068.454437
-4.253746,50,2068.508235
-4.510101,50,2068.561833
-4.740467,50,2068.616127
-4.687114,50,2068.669859
-3.374932,50,2068.723093
-5.621459,50,2068.776348
-2.854142,50,2068.830158
-4.770286,50,2068.884414
-2.784438,50,2068.937675
-2.085159,50,2068.991374
-3.55466,50,2069.045564
-6.775791,50,2069.100028
-5.031364,50,2069.153308
-5.77886,50,2069.208923
-2.659205,50,2069.263164
-4.72431,50,2069.31659
-2.798645,50,2069.370388
-7.166609,50,2069.42478
-3.220886,50,2069.478825
-4.460348,50,2069.532707
-3.198984,50,2069.585931
-3.584648,50,2069.640064
-5.31159,50,2069.693735
-4.36177,50,2069.746938
-4.361658,50,2069.800884
-4.416213,50,2069.855223
-4.405583,50,2069.908695
-1.868407,50,2069.962008
-3.816059,50,2070.015925
-3.492994,50,2070.069446
-4.732514,50,2070.122901
-4.754723,50,2071.697002
-5.411504,50,2071.750142
-6.525791,50,2071.805391
-4.056596,50,2071.859514
-7.48941,50,2071.913398
-5.032453,50,2071.967099
-6.048496,50,2072.02072
-3.107727,50,2072.074373
-8.145092,50,2072.127522
-2.157654,50,2072.180887
-3.574533,50,2072.236131
-4.052766,50,2072.290044
-1.927894,50,2072.343762
-4.727911,50,2072.397724
-6.265311,50,2072.451473
-2.066914,50,2072.504996
-8.956807,50,2072.55864
-2.282246,50,2072.61253
-3.098131,50,2072.666275
-4.518739,50,2072.719891
-4.45291,50,2072.773156
-5.207249,50,2072.826755
-4.759574,50,2072.880564
-5.227479,50,2072.933426
-3.803587,50,2072.986322
-4.629159,50,2073.040183
-11.814767,50,2073.093771
-3.442657,50,2073.147243
-2.816592,50,2073.201946
-8.775171,50,2073.25576
-3.561598,50,2073.309212
-3.248593,50,2073.363163
-5.939292,50,2073.417454
-3.007339,50,2073.471272
-3.909205,50,2073.52523
-3.173408,50,2073.578812
-2.192134,50,2073.632519
-5.156107,50,2073.686002
-4.716625,50,2073.739401
-8.34183,50,2073.792951
-10.444272,50,2073.848151
-3.15358,50,2075.418001
-5.400949,50,2075.471769
-4.585371,50,2075.525391
-5.220143,50,2075.579011
-4.33736,50,2075.632694
-4.444824,50,2075.685811
-3.325344,50,2075.739879
-4.984802,50,2075.793094
-2.03237,50,2075.846378
-4.486038,50,2075.900367
-4.022762,50,2075.953503
-3.34297,50,2076.007018
-5.836198,50,2076.060817
-3.470325,50,2076.114379
-4.686425,50,2076.167597
-4.077452,50,2076.222486
-4.857662,50,2076.276585
-6.338863,50,2076.329931
-3.847294,50,2076.383425
-4.010765,50,2076.437089
-7.095742,50,2076.491844
-8.000198,50,2076.545254
-1.995751,50,2076.598974
-3.847301,50,2076.652531
-4.137436,50,2076.706208
-3.245504,50,2076.759259
-4.537991,50,2076.813103
-4.449526,50,2076.867144
-3.735054,50,2076.920956
-4.522529,50,2076.973836
-6.692273,50,2077.027705
-7.955286,50,2077.081336
-7.072492,50,2077.134615
-4.421647,50,2077.187843
-3.828439,50,2077.242731
-5.10144,50,2077.296397
-4.383954,50,2077.349735
-3.379994,50,2077.404023
-6.856816,50,2077.457445
-3.080183,50,2077.511598
-6.290245,50,2077.564739
-3.356178,50,2079.137575
-4.259425,50,2079.191386
-4.633454,50,2079.245978
-5.030715,50,2079.300001
-3.849654,50,2079.35414
-10.461646,50,2079.40746
-4.393613,50,2079.461419
-6.180188,50,2079.514836
-2.345295,50,2079.56849
-3.876739,50,2079.622579
-4.998099,50,2079.676158
-3.518318,50,2079.729513
-3.250141,50,2079.782821
-4.697677,50,2079.836803
-5.251397,50,2079.890284
-5.055845,50,2079.943667
-4.842445,50,2079.996982
-4.159389,50,2080.051022
-3.273524,50,2080.104522
-4.705876,50,2080.157799
-5.534013,50,2080.211709
-4.774156,50,2080.267557
-4.483153,50,2080.321008
-7.002119,50,2080.374593
-5.536535,50,2080.428379
-2.925721,50,2080.481841
-4.497209,50,2080.536069
-5.789474,50,2080.591596
-4.140243,50,2080.645675
-3.435509,50,2080.699369
-7.66904,50,2080.752762
-3.770964,50,2080.806462
-3.448928,50,2080.859996
-4.950981,50,2080.91326
-5.531045,50,2080.966577
-4.458265,50,2081.01987
-4.300153,50,2081.073117
-3.583083,50,2081.12673
-3.53745,50,2081.179719
-4.899244,50,2081.234286
-2.274113,50,2081.287924
-4.720003,50,2082.8619
-6.073738,50,2082.915133
-2.752241,50,2082.968213
-6.881389,50,2083.023067
-3.432714,50,2083.076674
-6.419644,50,2083.130151
-4.502148,50,2083.183787
-1.978609,50,2083.23764
-4.994482,50,2083.292562
-4.690595,50,2083.346246
-6.736727,50,2083.39999
-3.225943,50,2083.4538
-2.650066,50,2083.507374
-5.360723,50,2083.560483
-4.883046,50,2083.613782
-3.91876,50,2083.66776
-6.283722,50,2083.720952
-4.62221,50,2083.774214
-2.852864,50,2083.827739
-5.886153,50,2083.88195
-3.073571,50,2083.935742
-5.76425,50,2083.989664
-4.5089,50,2084.04365
-5.533736,50,2084.096909
-4.669008,50,2084.15034
-3.445084,50,2084.203735
-4.593396,50,2084.258364
-3.56307,50,2084.312126
-6.632601,50,2084.365178
-5.317456,50,2084.418757
-5.13184,50,2084.472725
-7.514388,50,2084.525827
-5.353885,50,2084.579256
-6.017444,50,2084.633154
-3.129392,50,2084.687054
-3.694443,50,2084.7403
-2.549436,50,2084.793756
-4.684557,50,2084.847481
-2.264297,50,2084.901091
-4.300508,50,2084.954542
-4.589043,50,2086.52247
-5.11699,50,2086.580894
-5.623931,50,2086.635053
-3.874836,50,2086.689151
-3.017715,50,2086.742471
-3.602536,50,2086.795524
-4.220969,50,2086.849926
-2.235998,50,2086.90359
-3.203326,50,2086.958189
-4.437862,50,2087.011713
-4.398459,50,2087.06514
-2.266892,50,2087.119074
-8.432042,50,2087.172673
-3.674231,50,2087.226649
-7.132585,50,2087.281252
-4.309888,50,2087.335096
-7.750179,50,2087.388631
-5.405213,50,2087.442438
-3.363775,50,2087.496316
-4.262402,50,2087.549859
-8.505242,50,2087.603511
-5.043634,50,2087.657179
-2.055675,50,2087.710343
-6.045278,50,2087.763838
-4.57939,50,2087.817201
-8.387947,50,2087.870607
-4.433583,50,2087.924228
-7.094101,50,2087.977113
-2.726536,50,2088.030661
-4.715369,50,2088.083935
-4.797308,50,2088.137026
-6.83461,50,2088.190581
-2.181685,50,2088.244207
-4.395837,50,2088.298947
-2.015286,50,2088.352607
-4.95056,50,2088.406579
-6.142837,50,2088.460065
-4.416104,50,2088.513611
-5.309259,50,2088.56867
-3.269389,50,2088.622509
-5.813039,50,2088.676167
-5.398238,50,2090.24194
-7.468446,50,2090.301954
-4.322455,50,2090.355881
-3.616933,50,2090.409954
-6.986777,50,2090.465554
-5.003517,50,2090.518939
-5.55341,50,2090.572411
-6.274956,50,2090.626218
-5.052774,50,2090.67965
-4.817271,50,2090.733231
-4.595059,50,2090.786448
-4.907483,50,2090.840605
-4.73863,50,2090.893793
-4.278429,50,2090.947302
-2.552924,50,2091.000585
-5.128345,50,2091.053994
-4.278283,50,2091.107504
-2.127067,50,2091.160918
-4.619481,50,2091.2144
-4.23784,50,2091.267821
-5.072324,50,2091.32271
-4.475956,50,2091.376028
-3.960614,50,2091.429442
-3.524734,50,2091.483514
-5.384165,50,2091.537178
-3.196603,50,2091.590509
-7.08566,50,2091.644451
-5.451792,50,2091.697946
-5.161881,50,2091.751199
-4.734249,50,2091.804625
-2.144595,50,2091.858751
-6.865426,50,2091.912136
-3.003035,50,2091.965176
-2.924191,50,2092.018274
-3.603297,50,2092.072173
-5.024552,50,2092.125457
-5.131737,50,2092.178637
-3.0203,50,2092.232354
-7.06796,50,2092.286485
-5.099352,50,2092.352229
-5.060385,50,2092.405905
-5.77072,50,2093.972698
-5.698913,50,2094.029434
-2.862364,50,2094.083094
-8.82,50,2094.135649
-4.822537,50,2094.188359
-2.71845,50,2094.242394
-2.133202,50,2094.296705
-4.777981,50,2094.3502
-3.801202,50,2094.403934
-4.267594,50,2094.457441
-4.752644,50,2094.511583
-6.532771,50,2094.565503
-4.658941,50,2094.619266
-2.75011,50,2094.672799
-3.392314,50,2094.72615
-4.522924,50,2094.779193
-7.28923,50,2094.832818
-5.213837,50,2094.886724
-3.02973,50,2094.939796
-3.553392,50,2094.992752
-8.456378,50,2095.046535
-5.262286,50,2095.099916
-4.683359,50,2095.153323
-5.097434,50,2095.206496
-2.328892,50,2095.259986
-3.065885,50,2095.314171
-2.75087,50,2095.367281
-5.865651,50,2095.420388
-4.208123,50,2095.473842
-3.424181,50,2095.526966
-2.317411,50,2095.580343
-1.910045,50,2095.634061
-5.360315,50,2095.686978
-3.276337,50,2095.740162
-7.843736,50,2095.792668
-4.088327,50,2095.845903
-3.456567,50,2095.899069
-6.494587,50,2095.952338
-8.716524,50,2096.005035
-2.312522,50,2096.058521
-6.695459,50,2096.111578
-3.539359,50,2097.680262
-7.54986,50,2097.738948
-5.108705,50,2097.791549
-7.343085,50,2097.844678
-3.700991,50,2097.897689
-5.770925,50,2097.95097
-4.515883,50,2098.003828
-4.950712,50,2098.056805
-4.057002,50,2098.109933
-2.415284,50,2098.162664
-2.527602,50,2098.215907
-4.460012,50,2098.269711
-5.763865,50,2098.323843
-4.765407,50,2098.37735
-2.036055,50,2098.431167
-4.7838,50,2098.484218
-4.964207,50,2098.537248
-5.28855,50,2098.590319
-4.794542,50,2098.643733
-8.620708,50,2098.696879
-4.276992,50,2098.750177
-4.750205,50,2098.803571
-5.718081,50,2098.856946
-3.585103,50,2098.910196
-4.890814,50,2098.963416
-4.329909,50,2099.016612
-3.767079,50,2099.069932
-5.17265,50,2099.123442
-5.716436,50,2099.176518
-4.409243,50,2099.229855
-7.705473,50,2099.283629
-4.79138,50,2099.338442
-4.252031,50,2099.391804
-5.275173,50,2099.445878
-2.332713,50,2099.49911
-3.246082,50,2099.552595
-3.948879,50,2099.606261
-3.946808,50,2099.65956
-4.552311,50,2099.712242
-6.202855,50,2099.765663
-4.046058,50,2099.818788
-3.400185,50,2101.39406
-4.746605,50,2101.4529
-4.803998,50,2101.506363
-3.91544,50,2101.559319
-2.250317,50,2101.613283
-3.472952,50,2101.666778
-5.144786,50,2101.720028
-6.749348,50,2101.773511
-5.189835,50,2101.826949
-7.495858,50,2101.880478
-7.516564,50,2101.933723
-4.812165,50,2101.986781
-6.266899,50,2102.040363
-2.808761,50,2102.093336
-4.618599,50,2102.148767
-6.795953,50,2102.202394
-7.015479,50,2102.256509
-3.590241,50,2102.313505
-8.171287,50,2102.368005
-2.70732,50,2102.422393
-5.535312,50,2102.47602
-6.050814,50,2102.529202
-4.20117,50,2102.582448
-7.303104,50,2102.635887
-8.314248,50,2102.690438
-8.770954,50,2102.743257
-5.753581,50,2102.796236
-6.538867,50,2102.849862
-4.868599,50,2102.903502
-2.440548,50,2102.956756
-3.476211,50,2103.009875
-5.518892,50,2103.063769
-5.322823,50,2103.121275
-3.578439,50,2103.174109
-4.649889,50,2103.227278
-6.46473,50,2103.280364
-2.678581,50,2103.333662
-4.066097,50,2103.387925
-4.066258,50,2103.441525
-4.019663,50,2103.494613
-5.129554,50,2103.548168
-2.665334,50,2105.114921
-4.707146,50,2105.171853
-2.652764,50,2105.225131
-2.515083,50,2105.278257
-2.068511,50,2105.331594
-5.09018,50,2105.385736
-4.875011,50,2105.44019
-4.937774,50,2105.493715
-4.71374,50,2105.546576
-5.077656,50,2105.600029
-6.176895,50,2105.653634
-4.440217,50,2105.706336
-1.938918,50,2105.759316
-5.26521,50,2105.812482
-5.06169,50,2105.865737
-4.758739,50,2105.919026
-5.091037,50,2105.972147
-5.730718,50,2106.025163
-2.490514,50,2106.078345
-2.758294,50,2106.131386
-5.676971,50,2106.18503
-7.47048,50,2106.238183
-5.036886,50,2106.291648
-5.501009,50,2106.34492
-1.989567,50,2106.39971
-4.471603,50,2106.453078
-4.974658,50,2106.506753
-8.407021,50,2106.559856
-4.996613,50,2106.613449
-4.634036,50,2106.6676
-4.80587,50,2106.72047
-4.926569,50,2106.773865
-6.248076,50,2106.827219
-4.725374,50,2106.881047
-3.13246,50,2106.934476
-2.362989,50,2106.988031
-6.499703,50,2107.04154
-2.292403,50,2107.094703
-5.191375,50,2107.147829
-5.180513,50,2107.201256
-5.508421,50,2107.255021
-5.05319,50,2108.824046
-3.161911,50,2108.881515
-6.990301,50,2108.934568
-5.19728,50,2108.987774
-6.81741,50,2109.041406
-2.221966,50,2109.094259
-4.741615,50,2109.148917
-4.395635,50,2109.202593
-5.019643,50,2109.256157
-7.015833,50,2109.30932
-3.835962,50,2109.362612
-2.148809,50,2109.417627
-3.14726,50,2109.471294
-2.02349,50,2109.524989
-7.722026,50,2109.578158
-3.934086,50,2109.63134
-2.741147,50,2109.68463
-5.000245,50,2109.737491
-5.954603,50,2109.790591
-2.053822,50,2109.844071
-2.422439,50,2109.897405
-8.174015,50,2109.950714
-3.060899,50,2110.003784
-6.355315,50,2110.057175
-2.492723,50,2110.109895
-4.211729,50,2110.163614
-2.100656,50,2110.216739
-4.656974,50,2110.270574
-4.521939,50,2110.324339
-5.121453,50,2110.378123
-4.348945,50,2110.431934
-5.186322,50,2110.484908
-2.216569,50,2110.537758
-2.152585,50,2110.59057
-6.081142,50,2110.644319
-7.044084,50,2110.697708
-7.346021,50,2110.750575
-4.585543,50,2110.803825
-6.174184,50,2110.857248
-4.965448,50,2110.910667
-2.371758,50,2110.963766
-4.487191,50,2112.532374
-2.30641,50,2112.590309
-4.721671,50,2112.644416
-5.186958,50,2112.698429
-5.731499,50,2112.751793
-2.421571,50,2112.804862
-4.700978,50,2112.859972
-2.554403,50,2112.91294
-7.743817,50,2112.96599
-7.300056,50,2113.020886
-5.294637,50,2113.074601
-2.511323,50,2113.127922
-3.636618,50,2113.181302
-2.837192,50,2113.234922
-2.722411,50,2113.289047
-6.313713,50,2113.34227
-3.116472,50,2113.397381
-5.884583,50,2113.451247
-5.289721,50,2113.504925
-5.354782,50,2113.558855
-3.986117,50,2113.612789
-5.63664,50,2113.666248
-4.928579,50,2113.720429
-5.244972,50,2113.773562
-10.712921,50,2113.82707
-5.256111,50,2113.881067
-2.282987,50,2113.933941
-4.812777,50,2113.988688
-3.533755,50,2114.041968
-7.177127,50,2114.095774
-5.194522,50,2114.148789
-4.691443,50,2114.202265
-5.29499,50,2114.256444
-2.415208,50,2114.310342
-5.168468,50,2114.363943
-6.765689,50,2114.419316
-4.668317,50,2114.473397
-4.766346,50,2114.5268
-4.83052,50,2114.580098
-6.441074,50,2114.63368
-4.874404,50,2114.687216
-6.277362,50,2116.251492
-5.732556,50,2116.308831
-4.379229,50,2116.361781
-3.505861,50,2116.415953
-2.319031,50,2116.469218
-2.901096,50,2116.52245
-4.92582,50,2116.575491
-6.00424,50,2116.628914
-3.98404,50,2116.68207
-2.194713,50,2116.735011
-5.442096,50,2116.788322
-2.405668,50,2116.841902
-4.893173,50,2116.895524
-6.374971,50,2116.948304
-4.003819,50,2117.001106
-5.100225,50,2117.054429
-4.889813,50,2117.107273
-7.282505,50,2117.160803
-5.414594,50,2117.214272
-2.131555,50,2117.267612
-8.386119,50,2117.320787
-2.894182,50,2117.373909
-5.581412,50,2117.42866
-2.184093,50,2117.481882
-4.712482,50,2117.535077
-3.820179,50,2117.58819
-3.145269,50,2117.641278
-3.469329,50,2117.695497
-6.978434,50,2117.748429
-10.178394,50,2117.802998
-2.844117,50,2117.856175
-4.508184,50,2117.909428
-3.21041,50,2117.963964
-4.360788,50,2118.016723
-5.060076,50,2118.071375
-7.04112,50,2118.124406
-7.569752,50,2118.177358
-3.496541,50,2118.230069
-3.530825,50,2118.283901
-6.425673,50,2118.336879
-4.430628,50,2118.389746
-5.465401,50,2120.170718
-5.221715,50,2120.772732
-2.273956,50,2121.375428
-2.006247,50,2121.977002
-5.486988,50,2122.576506
-5.814118,50,2123.175681
-4.605959,50,2123.775643
-2.200601,50,2124.375047
-6.634501,50,2124.974514
-5.578525,50,2125.578766
-5.282221,50,2126.180364
-6.546201,50,2126.782882
-5.017783,50,2127.387475
-4.162683,50,2127.989745
-6.275804,50,2128.594106
-4.92781,50,2129.194496
-5.077486,50,2129.794072
-2.748822,50,2130.394692
-6.075015,50,2130.994375
-2.192176,50,2131.594701
-5.190519,50,2132.194894
-4.332447,50,2132.795121
-4.858371,50,2133.396176
-4.676573,50,2133.996054
-6.503771,50,2134.599417
-7.039759,50,2135.201777
-2.501428,50,2135.80272
-4.931396,50,2136.405743
-4.288649,50,2137.007266
-4.941736,50,2137.60689
-3.06987,50,2138.206645
-1.835724,50,2138.811431
-5.299626,50,2139.409989
-5.266342,50,2140.014527
-5.417966,50,2140.616898
-2.775697,50,2141.217861
-2.270935,50,2141.821151
-5.339296,50,2142.426414
-3.490988,50,2143.030186
-4.778695,50,2143.62834
-2.136078,50,2144.228047
-4.910295,50,2146.122077
-4.871069,50,2146.179159
-5.219365,50,2146.232613
-2.45585,50,2146.286931
-5.953131,50,2146.340245
-3.322956,50,2146.393774
-3.562561,50,2146.447777
-5.195485,50,2146.501134
-5.1312,50,2146.555864
-2.987855,50,2146.60927
-8.202386,50,2146.664279
-4.745201,50,2146.717551
-6.080709,50,2146.772358
-4.57903,50,2146.82606
-2.217394,50,2146.880968
-5.312106,50,2146.934858
-5.352876,50,2146.989278
-5.664161,50,2147.044366
-5.992858,50,2147.097604
-4.554423,50,2147.152397
-4.345912,50,2147.205427
-5.391275,50,2147.260062
-5.527016,50,2147.313945
-5.017284,50,2147.367636
-5.10105,50,2147.421489
-2.121344,50,2147.475634
-4.272265,50,2147.529084
-4.965818,50,2147.583426
-1.824667,50,2147.636925
-4.201726,50,2147.690169
-5.464449,50,2147.744572
-6.938251,50,2147.797885
-4.656551,50,2147.853028
-5.010337,50,2147.906355
-4.137521,50,2147.960973
-2.827584,50,2148.014102
-5.212897,50,2148.067913
-2.893111,50,2148.121274
-4.55619,50,2148.17512
-1.932536,50,2148.229286
-5.556774,50,2148.283037
-5.395528,50,2149.859975
-5.461337,50,2149.915763
-2.642598,50,2149.969302
-4.625434,50,2150.022713
-4.854218,50,2150.076582
-5.16099,50,2150.129899
-5.317567,50,2150.183677
-5.505042,50,2150.237389
-7.434546,50,2150.29117
-5.725976,50,2150.344544
-6.066337,50,2150.397916
-5.785078,50,2150.452229
-8.076627,50,2150.505884
-2.575193,50,2150.559791
-4.376442,50,2150.613705
-6.979984,50,2150.667882
-2.207615,50,2150.721249
-4.893828,50,2150.775086
-7.649592,50,2150.828827
-3.426011,50,2150.882288
-5.615841,50,2150.936425
-5.315259,50,2150.98995
-3.646312,50,2151.04365
-5.377664,50,2151.096998
-3.721453,50,2151.150503
-6.346209,50,2151.204157
-6.472881,50,2151.258013
-5.842218,50,2151.311444
-5.525701,50,2151.365074
-2.499865,50,2151.418421
-2.830163,50,2151.472334
-3.657633,50,2151.526218
-5.297204,50,2151.581884
-6.292322,50,2151.635815
-5.811801,50,2151.691103
-2.387962,50,2151.744486
-4.568368,50,2151.797938
-2.544572,50,2151.852215
-2.355415,50,2151.905853
-2.97099,50,2151.959496
-5.106187,50,2152.013242
-3.556677,50,2153.583358
-5.340809,50,2153.639124
-2.082502,50,2153.693334
-4.979895,50,2153.747033
-5.02837,50,2153.800842
-7.67388,50,2153.855217
-5.271254,50,2153.909201
-4.804819,50,2153.962577
-6.265635,50,2154.016919
-2.444631,50,2154.070523
-8.095279,50,2154.124341
-5.166468,50,2154.178217
-4.278611,50,2154.232265
-4.268823,50,2154.286574
-5.361754,50,2154.340497
-4.586831,50,2154.394509
-6.306493,50,2154.448899
-5.584942,50,2154.503887
-5.870742,50,2154.557659
-2.825804,50,2154.613027
-5.450647,50,2154.667163
-3.936743,50,2154.720796
-4.983782,50,2154.774399
-3.026256,50,2154.828679
-5.198347,50,2154.882717
-6.800663,50,2154.936537
-5.127749,50,2154.991209
-5.846688,50,2155.045688
-5.786296,50,2155.099832
-6.302302,50,2155.153454
-4.410488,50,2155.207788
-4.847452,50,2155.261727
-5.495894,50,2155.315267
-5.338166,50,2155.36917
-2.287095,50,2155.42265
-7.114246,50,2155.476773
-3.819931,50,2155.530622
-6.051247,50,2155.584761
-5.097981,50,2155.639452
-5.231552,50,2155.693597
-2.769979,50,2155.747163
